ticker,date,open,high,low,close
CVNA,2025-05-05,254.48,262.524,253.82,259.57
CVNA,2025-05-06,255.25,260.974,253.49,258.81
CVNA,2025-05-07,256.78,263.0,255.79,259.17
CVNA,2025-05-08,275.0,293.62,270.0,285.53
CVNA,2025-05-09,281.41,284.228,267.61,268.12
CVNA,2025-05-12,278.515,279.87,267.18,279.62
CVNA,2025-05-13,280.56,299.0,279.87,293.06
CVNA,2025-05-14,297.28,311.88,296.68,305.52
CVNA,2025-05-15,301.82,304.01,293.73,297.4
CVNA,2025-05-16,299.53,304.14,294.22,299.89
CVNA,2025-05-19,294.5,306.98,293.06,305.21
CVNA,2025-05-20,302.1,302.621,293.11,302.29
CVNA,2025-05-21,294.17,298.49,291.3,292.09
CVNA,2025-05-22,291.36,304.39,290.0,302.25
CVNA,2025-05-23,297.5,308.04,295.81,304.11
CVNA,2025-05-27,311.37,313.34,304.79,312.91
CVNA,2025-05-28,316.9,323.13,313.0,320.31
CVNA,2025-05-29,323.57,323.57,315.66,319.65
CVNA,2025-05-30,318.075,327.75,316.19,327.16
CVNA,2025-06-02,326.24,332.0,316.41,331.44
CVNA,2025-06-03,335.0,340.94,332.3,340.12
CVNA,2025-06-04,338.94,347.31,335.09,345.64
CVNA,2025-06-05,344.02,348.674,338.51,343.3
CVNA,2025-06-06,347.78,351.43,339.17,341.46
CVNA,2025-06-09,336.9,342.5,329.01,339.91
CVNA,2025-06-10,342.22,345.095,330.49,338.5
CVNA,2025-06-11,339.27,342.65,333.29,340.32
CVNA,2025-06-12,335.83,337.53,317.75,318.95
CVNA,2025-06-13,306.37,313.0,295.39,297.03
CVNA,2025-06-16,302.055,304.42,283.67,290.05
CVNA,2025-06-17,288.5,295.469,288.5,293.98
CVNA,2025-06-18,291.35,308.7,290.9,307.91
CVNA,2025-06-20,312.7,321.48,308.242,319.89
CVNA,2025-06-23,315.3,323.38,308.33,320.08
CVNA,2025-06-24,325.15,328.2,321.668,322.97
CVNA,2025-06-25,325.17,326.61,311.78,315.76
CVNA,2025-06-26,316.29,316.856,305.08,306.48
CVNA,2025-06-27,307.5,320.0,306.5,319.26
CVNA,2025-06-30,323.275,339.34,323.25,336.96
CVNA,2025-07-01,335.9,343.89,332.58,338.26
CVNA,2025-07-02,338.08,348.0,336.88,343.39
CVNA,2025-07-03,345.0,349.897,338.57,348.33
CVNA,2025-07-07,347.7,359.9,345.9,357.32
CVNA,2025-07-08,361.75,364.0,342.7,345.92
CVNA,2025-07-09,349.92,353.85,343.0,351.09
CVNA,2025-07-10,349.0,357.47,345.41,345.55
CVNA,2025-07-11,343.67,343.67,341.604,343.67
CVNA,2025-07-14,346.25,354.53,342.81,347.6
CVNA,2025-07-15,346.51,349.02,337.55,348.41
CVNA,2025-07-16,351.0,358.491,347.0,352.02
CVNA,2025-07-17,352.05,358.58,344.56,346.1
CVNA,2025-07-18,349.17,349.78,336.72,347.52
CVNA,2025-07-21,344.085,345.89,338.835,341.92
CVNA,2025-07-22,341.77,346.88,331.13,341.56
CVNA,2025-07-23,338.79,343.44,331.84,343.0
CVNA,2025-07-24,342.4,342.4,325.86,326.09
CVNA,2025-07-25,334.52,339.83,328.87,332.12
CVNA,2025-07-28,335.81,339.82,333.01,336.33
CVNA,2025-07-29,338.375,344.96,327.13,336.5
CVNA,2025-07-30,336.46,340.8,328.58,333.59
CVNA,2025-07-31,390.235,413.335,383.5,390.17
CVNA,2025-08-01,380.99,384.261,365.0,368.23
CVNA,2025-08-04,369.72,371.44,352.37,360.66
CVNA,2025-08-05,365.09,369.492,346.18,350.74
CVNA,2025-08-06,351.165,357.42,345.72,354.89
CVNA,2025-08-07,364.194,368.37,351.46,357.75
CVNA,2025-08-08,356.73,356.93,341.35,347.56
CVNA,2025-08-11,347.8,349.4,339.11,345.25
CVNA,2025-08-12,348.705,354.5,335.16,345.11
CVNA,2025-08-13,347.785,351.49,343.4,349.87
CVNA,2025-08-14,346.45,348.87,340.65,342.59
CVNA,2025-08-15,343.44,351.537,338.47,349.99
CVNA,2025-08-18,350.5,363.5,349.98,359.51
CVNA,2025-08-19,358.09,361.136,342.295,344.24
CVNA,2025-08-20,327.0,341.535,318.17,338.61
CVNA,2025-08-21,333.86,341.455,331.5,339.07
CVNA,2025-08-22,340.14,362.86,336.62,357.81
CVNA,2025-08-25,353.0,368.38,353.0,362.12
CVNA,2025-08-26,362.0,372.4,357.8,372.2
CVNA,2025-08-27,371.415,373.98,367.35,367.35
CVNA,2025-08-28,369.95,377.38,369.83,377.38
CVNA,2025-08-29,376.815,378.54,366.22,371.92
CVNA,2025-09-02,362.04,369.31,354.1,366.39
CVNA,2025-09-03,367.315,371.58,359.943,362.32
CVNA,2025-09-04,363.99,372.045,358.0,370.17
CVNA,2025-09-05,374.5,377.5,356.48,368.88
CVNA,2025-09-08,371.0,378.32,364.5,372.21
CVNA,2025-09-09,372.455,376.185,368.4,375.0
CVNA,2025-09-10,376.8,381.41,363.03,365.12
CVNA,2025-09-11,367.73,367.73,352.63,354.24
CVNA,2025-09-12,352.68,370.54,349.07,361.77
CVNA,2025-09-15,363.35,369.45,360.56,365.35
CVNA,2025-09-16,365.25,367.08,359.38,364.59
CVNA,2025-09-17,369.0,379.743,368.56,378.06
CVNA,2025-09-18,381.775,396.96,376.61,378.16
CVNA,2025-09-19,381.535,393.0,380.905,391.89
CVNA,2025-09-22,387.84,392.93,384.0,390.85
CVNA,2025-09-23,391.0,394.45,376.375,378.1
CVNA,2025-09-24,379.3,379.79,368.655,374.81
CVNA,2025-09-25,362.5,378.5,355.0,371.38
CVNA,2025-09-26,370.11,373.0,360.33,369.29
CVNA,2025-09-29,373.0,394.93,370.5,392.66
CVNA,2025-09-30,389.53,395.63,373.9,377.24
CVNA,2025-10-01,388.32,398.89,378.45,395.41
CVNA,2025-10-02,399.77,401.0,386.415,394.71
CVNA,2025-10-03,395.88,396.745,373.72,375.72
CVNA,2025-10-06,379.56,380.016,366.0,369.6
CVNA,2025-10-07,371.855,378.05,363.0,370.31
CVNA,2025-10-08,370.1,373.0,360.625,360.91
CVNA,2025-10-09,362.24,362.975,347.8,360.03
CVNA,2025-10-10,360.01,364.0,327.52,329.24
CVNA,2025-10-13,333.52,341.975,329.5,338.28
CVNA,2025-10-14,329.14,349.83,323.45,345.91
CVNA,2025-10-15,351.37,363.221,350.665,355.42
CVNA,2025-10-16,356.135,364.37,342.08,344.71
CVNA,2025-10-17,347.0,349.76,324.66,333.81
CVNA,2025-10-20,335.0,341.43,324.43,337.6
CVNA,2025-10-21,345.71,357.68,343.0175,355.87
CVNA,2025-10-22,349.46,350.0,310.0095,326.88
CVNA,2025-10-23,315.0,342.25,315.0,342.01
CVNA,2025-10-24,344.55,357.09,344.5,351.2
CVNA,2025-10-27,356.3,363.71,351.31,355.15
CVNA,2025-10-28,369.55,372.3112,359.768,362.2
CVNA,2025-10-29,359.94,369.56,350.1575,353.95
CVNA,2025-10-30,312.1,326.71,301.26,305.07
CVNA,2025-10-31,308.28,309.66,298.0801,306.54
CVNA,2025-11-03,306.64,334.75,302.42,332.33
CVNA,2025-11-04,322.9,326.4,309.67,309.79
CVNA,2025-11-05,308.05,327.21,307.122,309.68
CVNA,2025-11-06,306.89,310.255,288.03,290.14
CVNA,2025-11-07,285.63,305.72,285.025,303.99
CVNA,2025-11-10,307.46,326.18,307.46,322.28
CVNA,2025-11-11,325.35,330.0,318.47,326.88
CVNA,2025-11-12,329.79,345.24,327.16,328.19
CVNA,2025-11-13,326.07,328.56,313.4,318.54
CVNA,2025-11-14,309.71,330.43,305.0,318.31
CVNA,2025-11-17,316.0,334.36,312.0,323.12
CVNA,2025-11-18,319.0,326.49,309.105,317.22
CVNA,2025-11-19,321.75,332.28,319.48,329.75
CVNA,2025-11-20,335.805,340.79,309.3,313.25
CVNA,2025-11-21,318.54,327.0,308.5,309.88
CVNA,2025-11-24,320.625,335.89,319.992,330.9
CVNA,2025-11-25,332.0,351.45,326.6,351.23
CVNA,2025-11-26,354.47,364.2,350.19,357.33
CVNA,2025-11-28,361.5,375.77,357.5,374.5
CVNA,2025-12-01,371.52,382.5,369.5738,375.26
CVNA,2025-12-02,379.15,392.87,373.0,382.18
CVNA,2025-12-03,381.22,401.55,380.0,395.0
CVNA,2025-12-04,398.0,399.76,386.51,398.85
CVNA,2025-12-05,398.35,408.19,397.21,399.77
CVNA,2025-12-08,434.6,456.97,424.33,447.98
CVNA,2025-12-09,441.5,458.64,440.2,456.33
CVNA,2025-12-10,455.17,474.31,454.18,467.67
CVNA,2025-12-11,470.47,475.0,462.51,472.73
CVNA,2025-12-12,472.0,485.33,455.03,455.68
CVNA,2025-12-15,462.67,467.33,447.92,447.92
